42
521
897
620
588
158
42
444
906
617
938
871
118
107
771
772
753
764
768
76
749
748
721
710
722
739
712
708
650
651
666
652
888
660
652
605
63
629
620
635
568
643
640
621
64
641
622
586
612
614
600
59
607
60
6
576
60
556
571
569
565
564
539
513
503
526
536
530
528
540
515
537
501
528
487
479
482
470
48
477
48
444
44
447
462
441
459
392
417
416
385
411
401
400
352
356
350
36
343
365
375
37
366
345
327
339
323
330
336
334
300
302
322
325
262
289
290
292
261
251
221
223
243
230
244
234
222
233
254
197
195
204
214
22
192
182
216
198
2
213
20
203
200
19
210
188
202
209
215
169
159
155
180
140
175
134
135
791
1032
788
79
790
138
995
974
962
775
776
971
986
994
972
969
981
999
989
990
940
949
929
948
939
937
953
951
95
922
945
907
917
893
894
892
905
909
904
896
918
903
910
918
875
882
226
880
876
434
283
245
131
865
189
245
17
845
843
854
856
840
829
805
816
799
807
800
8
1010
804
803
802
1
100
1001
