727
718
741
758
735
746
699
678
656
659
667
672
659
925
869
644
663
654
661
605
53
549
634
623
636
719
584
581
604
619
618
611
553
550
561
55
580
554
556
566
541
531
519
54
540
510
480
496
488
485
468
436
458
460
430
394
386
408
395
42
406
364
355
376
357
36
362
363
369
341
346
360
367
379
353
311
337
338
305
332
312
324
331
319
260
276
274
30
273
277
286
281
280
293
235
232
255
257
231
224
228
242
252
229
196
219
208
191
152
142
15
169
158
1174
133
789
134
786
135
784
780
14
1016
78
778
967
998
961
992
986
975
983
986
980
966
991
949
926
934
937
942
934
958
933
96
936
946
941
960
952
957
898
930
915
91
90
912
9
911
91
914
891
913
899
207
106
837
853
846
850
859
830
85
809
82
1002
1009
813
